gene	databases_count	databases_list
CLSTN3	4	"peptideatlas, hpa_ms, paxdb, quantms"
CMIP	4	"peptideatlas, hpa_ms, paxdb, quantms"
CMTM5	4	"peptideatlas, hpa_ms, paxdb, quantms"
CNDP2	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
CNP	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
CNRIP1	4	"peptideatlas, hpa_ms, paxdb, quantms"
CNTFR	4	"peptideatlas, hpa_ms, paxdb, quantms"
CNTN6	4	"peptideatlas, hpa_ms, paxdb, quantms"
CNTNAP4	4	"peptideatlas, hpa_ms, paxdb, quantms"
COL10A1	4	"peptideatlas, hpa_ms, paxdb, quantms"
COL11A1	4	"peptideatlas, hpa_ms, paxdb, quantms"
COL11A2	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
COL14A1	4	"peptideatlas, hpa_ms, paxdb, quantms"
COL16A1	4	"peptideatlas, hpa_ms, paxdb, quantms"
COL17A1	4	"peptideatlas, hpa_ms, gpmdb, quantms"
COL21A1	4	"peptideatlas, hpa_ms, paxdb, quantms"
COL24A1	4	"peptideatlas, hpa_ms, paxdb, quantms"
COL6A2	4	"peptideatlas, hpa_ms, paxdb, quantms"
COL6A6	4	"peptideatlas, hpa_ms, paxdb, quantms"
COLEC10	4	"peptideatlas, hpa_ms, paxdb, quantms"
COLEC11	4	"peptideatlas, hpa_ms, paxdb, quantms"
COPE	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
CORO7	4	"peptideatlas, hpa_ms, paxdb, quantms"
COX5A	4	"peptideatlas, hpa_ms, paxdb, quantms"
COX5B	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
CPA3	4	"peptideatlas, hpa_ms, paxdb, quantms"
CPA4	4	"peptideatlas, hpa_ms, paxdb, quantms"
CPAMD8	4	"peptideatlas, hpa_ms, paxdb, quantms"
CPD	4	"peptideatlas, hpa_ms, paxdb, quantms"
CPNE3	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
CPS1	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
CPVL	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
CR1	4	"peptideatlas, hpa_ms, paxdb, quantms"
CRABP2	4	"peptideatlas, hpa_ms, paxdb, quantms"
CRACD	4	"peptideatlas, hpa_ms, paxdb, quantms"
CRAT	4	"peptideatlas, hpa_ms, paxdb, quantms"
CRB2	4	"peptideatlas, hpa_ms, paxdb, quantms"
CREB3L3	4	"peptideatlas, hpa_ms, paxdb, quantms"
CRELD1	4	"peptideatlas, hpa_ms, paxdb, quantms"
CRELD2	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
CRH	4	"peptideatlas, hpa_pea, paxdb, quantms"
CRIP1	4	"peptideatlas, hpa_ms, paxdb, quantms"
CRIP2	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
CRISPLD2	4	"peptideatlas, hpa_ms, paxdb, quantms"
CRMP1	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
CRP	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
CRTAM	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
CRYL1	4	"peptideatlas, hpa_ms, paxdb, quantms"
CRYZL1	4	"peptideatlas, hpa_ms, paxdb, quantms"
CSDE1	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
CSF2RA	4	"peptideatlas, hpa_ms, hpa_pea, quantms"
CSNK2A2	4	"peptideatlas, hpa_ms, paxdb, quantms"
CSRP3	4	"peptideatlas, hpa_ms, paxdb, quantms"
CST1	4	"peptideatlas, hpa_ms, paxdb, quantms"
CST4	4	"peptideatlas, hpa_ms, paxdb, quantms"
CST7	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
CTRB1	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
CTSG	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
CTSO	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
CTSW	4	"peptideatlas, hpa_ms, paxdb, quantms"
CUL1	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
CUL5	4	"peptideatlas, hpa_ms, paxdb, quantms"
CUTA	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
CX3CL1	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
CXADR	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
CXCL16	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
CXCL5	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
CYB5A	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
CYC1	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
CYCS	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
CYP3A4	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
CYTL1	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
CZIB	4	"peptideatlas, hpa_ms, paxdb, quantms"
DAAM1	4	"peptideatlas, hpa_ms, paxdb, quantms"
DAP	4	"peptideatlas, hpa_ms, paxdb, quantms"
DBN1	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
DCC	4	"peptideatlas, hpa_ms, paxdb, quantms"
DCHS1	4	"peptideatlas, hpa_ms, paxdb, quantms"
DCPS	4	"peptideatlas, hpa_ms, paxdb, quantms"
DCTD	4	"peptideatlas, hpa_ms, paxdb, quantms"
DCTN2	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
DCTN3	4	"peptideatlas, gpmdb, paxdb, quantms"
DCTPP1	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
DDAH1	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
DDB1	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
DDRGK1	4	"peptideatlas, hpa_ms, paxdb, quantms"
DDX21	4	"peptideatlas, hpa_ms, paxdb, quantms"
DDX46	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
DDX5	4	"peptideatlas, hpa_ms, paxdb, quantms"
DECR1	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
DEFA4	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
DEFA5	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
DEFA6	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
DENND4C	4	"peptideatlas, hpa_ms, paxdb, quantms"
DERA	4	"peptideatlas, hpa_ms, paxdb, quantms"
DES	4	"peptideatlas, hpa_ms, paxdb, quantms"
DFFA	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
DHRS11	4	"peptideatlas, hpa_ms, paxdb, quantms"
DHX9	4	"peptideatlas, hpa_ms, paxdb, quantms"
DLL1	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
DMGDH	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
DMKN	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
DMP1	4	"peptideatlas, hpa_ms, paxdb, quantms"
DMTN	4	"peptideatlas, hpa_ms, paxdb, quantms"
DNAJA2	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
DNAJB1	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
DNAJB2	4	"peptideatlas, hpa_ms, paxdb, quantms"
DNAJC3	4	"peptideatlas, hpa_ms, paxdb, quantms"
DNAJC9	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
DNASE2	4	"peptideatlas, hpa_ms, paxdb, quantms"
DNM1	4	"peptideatlas, hpa_ms, paxdb, quantms"
DNM1L	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
DNM2	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
DNM3	4	"peptideatlas, hpa_ms, paxdb, quantms"
DOK2	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
DOK3	4	"peptideatlas, hpa_ms, paxdb, quantms"
DPEP3	4	"peptideatlas, hpa_ms, paxdb, quantms"
DPP3	4	"peptideatlas, hpa_ms, gpmdb, quantms"
DPY30	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
DPYS	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
DPYSL3	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
DSG4	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
DSP	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
DST	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
DSTN	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
DUSP23	4	"peptideatlas, hpa_ms, paxdb, quantms"
EBI3	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
ECE1	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
ECH1	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
ECHDC1	4	"peptideatlas, hpa_ms, paxdb, quantms"
ECHS1	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
ECM2	4	"peptideatlas, hpa_ms, paxdb, quantms"
EEA1	4	"peptideatlas, hpa_ms, paxdb, quantms"
EEF1A1	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
EEF1A2	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
EEF1B2	4	"peptideatlas, hpa_ms, paxdb, quantms"
EGF	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
EHBP1L1	4	"peptideatlas, hpa_ms, paxdb, quantms"
EIF2A	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
EIF3A	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
EIF3B	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
EIF3D	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
EIF3J	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
EIF4A1	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
EIF4EBP1	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
ELN	4	"peptideatlas, hpa_ms, gpmdb, quantms"
EMILIN3	4	"peptideatlas, hpa_ms, paxdb, quantms"
EML2	4	"peptideatlas, hpa_ms, paxdb, quantms"
ENAH	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
ENDOU	4	"peptideatlas, hpa_ms, paxdb, quantms"
ENPEP	4	"peptideatlas, hpa_ms, paxdb, quantms"
ENPP3	4	"peptideatlas, hpa_ms, paxdb, quantms"
ENPP5	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
ENTPD4	4	"peptideatlas, hpa_ms, paxdb, quantms"
ENTPD7	4	"peptideatlas, hpa_ms, paxdb, quantms"
EPB41	4	"peptideatlas, hpa_ms, paxdb, quantms"
EPB41L2	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
EPB41L3	4	"peptideatlas, hpa_ms, paxdb, quantms"
EPCAM	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
EPHA2	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
EPHA4	4	"peptideatlas, hpa_ms, paxdb, quantms"
EPHA7	4	"peptideatlas, hpa_ms, paxdb, quantms"
EPHB2	4	"peptideatlas, hpa_ms, paxdb, quantms"
EPHB3	4	"peptideatlas, hpa_ms, paxdb, quantms"
EPS15	4	"peptideatlas, hpa_ms, paxdb, quantms"
EPX	4	"peptideatlas, hpa_ms, paxdb, quantms"
ERAP2	4	"peptideatlas, hpa_ms, paxdb, quantms"
ERP29	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
ERVW-1	4	"peptideatlas, hpa_ms, paxdb, quantms"
ESYT2	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
EWSR1	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
EXT1	4	"peptideatlas, hpa_ms, paxdb, quantms"
EXT2	4	"peptideatlas, hpa_ms, paxdb, quantms"
EXTL1	4	"peptideatlas, hpa_ms, paxdb, quantms"
EXTL2	4	"peptideatlas, hpa_ms, paxdb, quantms"
FABP2	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
FABP3	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
FADD	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
FAM151A	4	"peptideatlas, hpa_ms, paxdb, quantms"
FAM162A	4	"peptideatlas, hpa_ms, paxdb, quantms"
FAM20A	4	"peptideatlas, hpa_ms, paxdb, quantms"
FAM20B	4	"peptideatlas, hpa_ms, paxdb, quantms"
FAM20C	4	"peptideatlas, hpa_ms, paxdb, quantms"
FAM234A	4	"peptideatlas, hpa_ms, paxdb, quantms"
FAM3D	4	"peptideatlas, hpa_ms, paxdb, quantms"
FASN	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
FAT2	4	"peptideatlas, hpa_ms, paxdb, quantms"
FAT4	4	"peptideatlas, hpa_ms, paxdb, quantms"
FBLN5	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
FBN2	4	"peptideatlas, hpa_ms, paxdb, quantms"
FBP2	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
FCER1G	4	"peptideatlas, hpa_ms, paxdb, quantms"
FCGBP	4	"peptideatlas, gpmdb, paxdb, quantms"
FCGRT	4	"peptideatlas, hpa_ms, paxdb, quantms"
FCMR	4	"peptideatlas, hpa_ms, paxdb, quantms"
FCN1	4	"peptideatlas, hpa_ms, paxdb, quantms"
FCRL1	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
FDPS	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
FEN1	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
FGA	4	"peptideatlas, hpa_ms, gpmdb, quantms"
FGD3	4	"peptideatlas, hpa_ms, paxdb, quantms"
FGF21	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
FGF23	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
FGFBP2	4	"peptideatlas, hpa_ms, paxdb, quantms"
FGFR3	4	"peptideatlas, hpa_ms, paxdb, quantms"
FGFR4	4	"peptideatlas, hpa_ms, paxdb, quantms"
FGGY	4	"peptideatlas, hpa_ms, paxdb, quantms"
FGL2	4	"peptideatlas, hpa_ms, paxdb, quantms"
FH	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
FHIT	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
FHL1	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
FIS1	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
FKBP15	4	"peptideatlas, hpa_ms, paxdb, quantms"
FKBP3	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
FKBP4	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
FKBP5	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
FLG	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
FLG2	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
FLRT3	4	"peptideatlas, hpa_ms, paxdb, quantms"
FMOD	4	"peptideatlas, hpa_ms, paxdb, quantms"
FNDC1	4	"peptideatlas, hpa_ms, paxdb, quantms"
FREM2	4	"peptideatlas, hpa_ms, paxdb, quantms"
FRMD4B	4	"peptideatlas, hpa_ms, paxdb, quantms"
FSCN1	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
FSHB	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
FTCD	4	"peptideatlas, hpa_ms, paxdb, quantms"
FTO	4	"peptideatlas, hpa_ms, paxdb, quantms"
FUCA2	4	"peptideatlas, hpa_ms, paxdb, quantms"
FUS	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
FUT11	4	"peptideatlas, hpa_ms, paxdb, quantms"
FXR1	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
FYB1	4	"peptideatlas, hpa_ms, hpa_pea, quantms"
G3BP1	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
GAA	4	"peptideatlas, hpa_ms, paxdb, quantms"
GABARAPL2	4	"peptideatlas, hpa_ms, paxdb, quantms"
GAL3ST4	4	"peptideatlas, hpa_ms, paxdb, quantms"
GALK1	4	"peptideatlas, hpa_ms, paxdb, quantms"
GALM	4	"peptideatlas, hpa_ms, paxdb, quantms"
GALNT1	4	"peptideatlas, hpa_ms, paxdb, quantms"
GALNT12	4	"peptideatlas, hpa_ms, paxdb, quantms"
GALNT14	4	"peptideatlas, hpa_ms, paxdb, quantms"
GALNT15	4	"peptideatlas, hpa_ms, paxdb, quantms"
GALNT18	4	"peptideatlas, hpa_ms, paxdb, quantms"
GALNT4	4	"peptideatlas, hpa_ms, paxdb, quantms"
GALNT5	4	"peptideatlas, hpa_ms, paxdb, quantms"
GALNT6	4	"peptideatlas, hpa_ms, paxdb, quantms"
GALT	4	"peptideatlas, hpa_ms, paxdb, quantms"
GAMT	4	"peptideatlas, hpa_ms, paxdb, quantms"
GART	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
GAS1	4	"peptideatlas, hpa_ms, paxdb, quantms"
GASK1A	4	"peptideatlas, hpa_ms, paxdb, quantms"
GBA1	4	"peptideatlas, hpa_ms, paxdb, quantms"
GCG	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
GCNT2	4	"peptideatlas, hpa_ms, paxdb, quantms"
GDF15	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
GFRA1	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
GGACT	4	"peptideatlas, hpa_ms, paxdb, quantms"
GGCT	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
GGT7	4	"peptideatlas, hpa_ms, paxdb, quantms"
GH2	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
GHR	4	"peptideatlas, hpa_ms, paxdb, quantms"
GINM1	4	"peptideatlas, hpa_ms, paxdb, quantms"
GIP	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
GIPC1	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
GIT1	4	"peptideatlas, hpa_ms, paxdb, quantms"
GLA	4	"peptideatlas, hpa_ms, paxdb, quantms"
GLCE	4	"peptideatlas, hpa_ms, paxdb, quantms"
GLDC	4	"peptideatlas, hpa_ms, paxdb, quantms"
GLDN	4	"peptideatlas, hpa_ms, paxdb, quantms"
GLG1	4	"peptideatlas, hpa_ms, paxdb, quantms"
GLUD1	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
GMDS	4	"peptideatlas, hpa_ms, paxdb, quantms"
GMFB	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
GMPPB	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
GMPR2	4	"peptideatlas, hpa_ms, paxdb, quantms"
GNA13	4	"peptideatlas, hpa_ms, paxdb, quantms"
GNAQ	4	"peptideatlas, hpa_ms, paxdb, quantms"
GNAZ	4	"peptideatlas, hpa_ms, paxdb, quantms"
GNB1	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
GNB2	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
GNB4	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
GNLY	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
GNPDA1	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
GNPTAB	4	"peptideatlas, hpa_ms, paxdb, quantms"
GNS	4	"peptideatlas, hpa_ms, paxdb, quantms"
GOLM2	4	"peptideatlas, hpa_ms, paxdb, quantms"
GOT2	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
GP2	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
GPC3	4	"peptideatlas, hpa_ms, paxdb, quantms"
GPC6	4	"peptideatlas, hpa_ms, paxdb, quantms"
GPD1L	4	"peptideatlas, hpa_ms, paxdb, quantms"
GPR37	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
GREM2	4	"peptideatlas, hpa_ms, paxdb, quantms"
GRHPR	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
GRK2	4	"peptideatlas, hpa_ms, paxdb, quantms"
GRK6	4	"peptideatlas, hpa_ms, paxdb, quantms"
GRPEL1	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
GSDMA	4	"peptideatlas, hpa_ms, paxdb, quantms"
GSDMD	4	"peptideatlas, hpa_ms, paxdb, quantms"
GSN	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
GSR	4	"peptideatlas, hpa_ms, paxdb, quantms"
GSS	4	"peptideatlas, hpa_ms, gpmdb, quantms"
GSTM2	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
GSTZ1	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
GTPBP2	4	"peptideatlas, hpa_ms, paxdb, quantms"
GUCA2B	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
GUCY1A1	4	"peptideatlas, hpa_ms, paxdb, quantms"
GXYLT1	4	"peptideatlas, hpa_ms, paxdb, quantms"
GYG1	4	"peptideatlas, hpa_ms, paxdb, quantms"
H1-5	4	"peptideatlas, hpa_ms, paxdb, quantms"
H2AX	4	"peptideatlas, hpa_ms, paxdb, quantms"
H4C1	4	"peptideatlas, hpa_ms, paxdb, quantms"
HAAO	4	"peptideatlas, hpa_ms, paxdb, quantms"
HADHA	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
HAO1	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
HBA1	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
HBB	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
HBE1	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
HBM	4	"peptideatlas, hpa_ms, paxdb, quantms"
HCLS1	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
HDDC2	4	"peptideatlas, hpa_ms, paxdb, quantms"
HDGF	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
HDHD2	4	"peptideatlas, hpa_ms, paxdb, quantms"
HEATR1	4	"peptideatlas, hpa_ms, paxdb, quantms"
HEBP1	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
HEBP2	4	"peptideatlas, hpa_ms, paxdb, quantms"
HEPACAM2	4	"peptideatlas, hpa_ms, paxdb, quantms"
HEPH	4	"peptideatlas, hpa_ms, paxdb, quantms"
HEPHL1	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
HEXA	4	"peptideatlas, hpa_ms, paxdb, quantms"
HGD	4	"peptideatlas, hpa_ms, paxdb, quantms"
HHIPL1	4	"peptideatlas, hpa_ms, paxdb, quantms"
HIBCH	4	"peptideatlas, hpa_ms, paxdb, quantms"
HINT1	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
HJV	4	"peptideatlas, hpa_ms, paxdb, quantms"
HK2	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
HLA-A	4	"peptideatlas, hpa_ms, paxdb, quantms"
HLA-B	4	"peptideatlas, hpa_ms, paxdb, quantms"
HLA-C	4	"peptideatlas, hpa_ms, paxdb, quantms"
HLA-DPA1	4	"peptideatlas, hpa_ms, paxdb, quantms"
HLA-DRB1	4	"peptideatlas, hpa_ms, paxdb, quantms"
HLA-E	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
HMBS	4	"peptideatlas, hpa_ms, hpa_pea, quantms"
HMCN1	4	"peptideatlas, hpa_ms, paxdb, quantms"
HMCN2	4	"peptideatlas, hpa_ms, paxdb, quantms"
HMGCL	4	"peptideatlas, hpa_ms, paxdb, quantms"
HMGCS2	4	"peptideatlas, hpa_ms, paxdb, quantms"
HMOX1	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
HMOX2	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
HNMT	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
HNRNPC	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
HNRNPH1	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
HNRNPR	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
HPN	4	"peptideatlas, hpa_ms, paxdb, quantms"
HPR	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
HPSE	4	"peptideatlas, hpa_ms, paxdb, quantms"
HRC	4	"peptideatlas, hpa_ms, paxdb, quantms"
HRNR	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
HS1BP3	4	"peptideatlas, hpa_ms, paxdb, quantms"
HS6ST3	4	"peptideatlas, hpa_ms, paxdb, quantms"
HSD11B1	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
HSD17B1	4	"peptideatlas, hpa_ms, paxdb, quantms"
HSPA13	4	"peptideatlas, hpa_ms, paxdb, quantms"
HSPA1L	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
HSPA4L	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
HSPA6	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
HSPA9	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
HSPB7	4	"peptideatlas, hpa_ms, paxdb, quantms"
HTRA2	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
HTRA4	4	"peptideatlas, hpa_ms, paxdb, quantms"
HTT	4	"peptideatlas, hpa_ms, paxdb, quantms"
IARS2	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
IDH2	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
IDH3A	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
IDI1	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
IFNAR1	4	"peptideatlas, hpa_ms, paxdb, quantms"
IGBP1	4	"peptideatlas, hpa_ms, paxdb, quantms"
IGDCC4	4	"peptideatlas, hpa_ms, paxdb, quantms"
IGF1R	4	"peptideatlas, hpa_ms, hpa_pea, quantms"
IGF2	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
IGHA1	4	"peptideatlas, hpa_ms, gpmdb, quantms"
IGHG2	4	"peptideatlas, hpa_ms, gpmdb, quantms"
IGHG4	4	"peptideatlas, hpa_ms, gpmdb, quantms"
IGHM	4	"peptideatlas, hpa_ms, gpmdb, quantms"
IGLL1	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
IGSF1	4	"peptideatlas, hpa_ms, paxdb, quantms"
IGSF10	4	"peptideatlas, hpa_ms, paxdb, quantms"
IGSF21	4	"peptideatlas, hpa_ms, paxdb, quantms"
IGSF8	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
IL17RA	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
IL17RC	4	"peptideatlas, hpa_ms, paxdb, quantms"
IL18	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
IL1RL1	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
IL27RA	4	"peptideatlas, hpa_ms, paxdb, quantms"
IL5RA	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
IL7R	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
ILF2	4	"peptideatlas, hpa_ms, paxdb, quantms"
ILK	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
IMPA1	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
INF2	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
INHBA	4	"peptideatlas, hpa_ms, paxdb, quantms"
INHBB	4	"peptideatlas, hpa_ms, paxdb, quantms"
INPP5B	4	"peptideatlas, hpa_ms, paxdb, quantms"
INPP5D	4	"peptideatlas, hpa_ms, paxdb, quantms"
INS	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
INSR	4	"peptideatlas, hpa_ms, paxdb, quantms"
IPO4	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
IPO5	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
IQGAP1	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
IRAG2	4	"peptideatlas, hpa_ms, paxdb, quantms"
ISM2	4	"peptideatlas, hpa_ms, paxdb, quantms"
ISOC1	4	"peptideatlas, hpa_ms, paxdb, quantms"
ISOC2	4	"peptideatlas, hpa_ms, gpmdb, paxdb"
ITGA1	4	"peptideatlas, hpa_ms, paxdb, quantms"
ITGA11	4	"peptideatlas, hpa_ms, hpa_pea, paxdb"
